Province id,StateID,albanian,arab,belarusian,bulgarian,chinese,czech,estonian,finnish,french,german,greek,hungarian,english,italian,japanese,latvian,lithuanian,polish,romanian,russian,swedish,turkish,ukrainian,yugoslav,spanish,portuguese,dutch,hindi,danish,norwegian
4425,640,Myitkyina,Mitakiyna,Myitkyina,Myitkyina,Mizhina,Myitkyina,Myitkyina,Myitkyina,Myitkyina,Myitkyina,Myitkyina,Myitkyina,Myitkyina,Myitkyina,Mitchīnā,Myitkyina,Mjičina,Myitkyina,Myitkyina,M'ichina,Myitkyina,Myitkyina,Myichyna,Myitkyina,Myitkyina,Myitkyina,Myitkyina,,,
4464,370,Biloxi,Biluksi,Biloxi,Biloxi,Biluokexi,Biloxi,Biloxi,Biloxi,Biloxi,Biloxi,Biloxi,Biloxi,Biloxi,Biloxi,Birokushi,Biloxi,Biloxi,Biloxi,Bilox,Biloksi,Bilox,Bilox,Biloksi,Biloxi,Biloxi,Biloxi,Biloxi,,,
4504,603,Guiyang,Ghwyyangh,Guyan,Gueyyan,Guiyang,Kuej-jang,Guiyang,Guiyang,Guiyang,Guiyang,Guiyang,Kujjang,Guiyang,Guiyang,Kiyōshi,Guijana,Guijangas,Guiyang,Guiyang,Gujjan,Guiyang,Guiyang,Hujjan,Guiyang,Guiyang,Guiyang,Guiyang,,,
4512,350,Dijarbakër,Diar bakr,Vaziem,Diarbekir,Diyabake'er,Diyarbakır,Diyarbakır,Diyarbakır,Diyarbakır,Diyarbakır,Ntigiarbakir,Diyarbakır,Diyarbakır,Diyarbakır,Diyarubakuru,Dijarbakira,Dijarbakyras,Diyarbakır,Diyarbakır,Dijarbakyr,Diyarbakır,Diyarbakır,Dijarbakyr,Diyarbakır,Diyarbakır,Diarbaquir,Diyarbakır,,,
4516,435,Patna,Batina,Daroha,Patna,Batena,Patna,Patna,Patna,Patna,Patna,Patna,Patna,Patna,Patna,Patona,Patna,Patna,Patna,Patn,Patna,Patna,Patna,Patna,Patna,Patna,Patná,Patna,,,
4543,284,Auckland,Uwkland,Auckland,Okland,Aokelan,Auckland,Auckland,Auckland,Auckland,Auckland,Ώklant,Auckland,Auckland,Auckland,Ōkurando,Oklenda,Oklandas,Auckland,Auckland,Oklend,Auckland,Auckland,Oklend,Auckland,Auckland,Auckland,Auckland,,,
4569,373,Saint Louis,Sant liz,,,Shengluyisi,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Sentoruisu,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,Saint Louis,,Saint Louis,Saint Louis,Saint Louis,Sint-Lodewijk,,,
4572,328,Hsinking,Tshanghitshun,Pakinuty,Chanchun,Changchun,Čchang-čchun,Changchun,Changchun,Changchun,Changchun,Tsangktsoyn,Csangcsun,Hsinking,Changchun,Chōshun-shi,Čančuņa,Čangčunas,Changchun,Changchun,Chanchun',Changchun,Çangçun,Chanchun,Čangčun,Changchun,Changchun,Changchun,,,
4598,319,Santiago de los Caballeros,Santiaghu di lus kabalirus,Santjaha-de-los-dzentlmieny,Santyago de los kabayeros,Shengdiyage,Santiago de los Caballeros,Santiago de los Caballeros,Santiago de los Caballeros,Santiago de los Caballeros,Santiago de los Caballeros,Santiago de los Kabagieros,Santiago de los Caballeros,Saint James of the Knights,Santiago dei Cavaglieri,Santiago de rosu kabaryerosu,Santiago de los Caballeros,Santjago de los Kabaljerosas,Santiago de los Caballeros,Santiago de los Caballeros,Sant'jago-de-los-Trejnta-Kabal'eros,Santiago de los Caballeros,Santiago de los Caballeros,Santjaho-de-los-trejnta-kabalyeros,Santiago de los Caballeros,Santiago,Santiago de los Caballeros,Santiago de los Caballeros,,,
4608,335,Surabaya,Surabaya,Surabaya,Surabaya,Sishui,Surabaja,Surabaya,Surabaya,Surabaya,Surabaya,Soyrabagia,Surabaya,Soerabaja,Surabaya,Surabaya,Surabaja,Surabaja,Surabaja,Surabaya,Surabaja,Surabaya,Surabaya,Surabaja,Surabaya,Surabaya,Surabaia,Soerabaja,,,
4611,304,San José de David,Arman dafid,Devid,David,Daiwei,San José de David,San José de David,David,David,David,Ntavid,David,San José de David,David,Dabiddo,Davida,Davidas,David,Davi,David,San José de David,San José de David,Davyd,San José de David,David,David,David,,,
4619,620,Vuhani,Wwhan,Wuhan,Uhan,Wuhan,Wu-chan,Wuhan,Wuhan,Wuhan,Wuhan,Goychan,Vuhan,Wuhan,Wuhan,Bukan,Uhaņa,Uhanas,Wuhan,Wuhan,Uhan',Wuhan,Vuhan,Ukhan,Wuhan,Wuhan,Wuhan,Woehan,,,
4640,191,Hungerburg,Hantasbirgh,Juni,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Kiga bāgu,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Narva,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hungerburg,Hongerburg,,,
4641,318,Port-au-Prince,Burt aw brans,Port-o-prance,Port o prens,Taizigang,Port-au-Prince,Port-au-Prince,Port-au-Prince,Port-au-Prince,Port-au-Prince,Por-o-Prens,Port-au-Prince,Port-au-Prince,Port-au-Prince,Porutōpuransu,Portoprensa,Port o Prensas,Port-au-Prince,Port-au-Prince,Port-o-Prens,Port-au-Prince,Port-au-Prince,Port-o-prens,Port-au-Prince,Puerto Príncipe,Porto Príncipe,Port-au-Prince,,,
4652,672,Medan,Maydan,Miod,Medan,Mianlan,Medan,Medan,Medan,Medan,Medan,Mentan,Medan,Medan,Medan,Medan,Medana,Medanas,Medan,Meda,Medan,Medan,Medan,Medan,Medan,Medan,Medã,Medan,,,
4696,719,Port Elizabeth,Burt iilizabith,Port-elizabiet,Port elizabet,Yilishabaigang,Port Elizabeth,Port Elizabeth,Port Elizabeth,Port Elizabeth,Port Elizabeth,Port Elizabeth,Gqeberha,Port Elizabeth,Port Elizabeth,Pōto erizabesu,Portelizabeta,Port Elizabetas,Port Elizabeth,Port Elizabeth,Port-Elizabet,Port Elizabeth,Port Elizabeth,Hebekha,Port Elizabeth,Port Elizabeth,Porto Elizabeth,Port Elizabeth,,,
4705,564,Chita,Shitra,Cyc,Chita,Chita,Chita,Chita,Chita,Chita,Chita,Chita,Chita,Chita ,Chita,Senri,Chita,Chita,Chita,Chita,Chita ,Chita,Chita,Chyta,Chita,Chita,Chita,Chita,,,
4709,617,Urumqi,Uwrumitshi,Urumcy,Urumchi,Dihua,Urumči,Ürümqi,Ürümqi,Ürümqi,Ürümqi,Oyroymtsi,Ürümcsi,Urumqi,Ürümqi,Urumuchi-shi,Urumči,Urumčis,Urumczi,Ürümqi,Urumchi,Ürümqi,Ürümçi,Urumchi,Urumqi,Urumqi,Ürümqi,Oeroemtsji,,,
4724,568,Krasnoyarsk,Krasnuyarsk,Krasnajarsk,Krasnoyarsk,Kelasinuoya'ersike,Krasnojarsk,Krasnojarsk,Krasnojarsk,Krasnoïarsk,Krasnojarsk,Krasnogiarsk,Krasznojarszk,Krasnoyarsk,Krasnojarsk,Kurasunoyarusuku,Krasnojarska,Krasnojarskas,Krasnojarsk,Krasnoiarsk,Krasnoyarsk,Krasnojarsk,Krasnoyarsk,Krasnojarsk,Krasnojarsk,Krasnoyarsk,Krasnoiarsk,Krasnojarsk,,,
4740,383,Wichita,Witshita,Wichita,Wichita,Weiqituo,Wichita,Wichita,Wichita,Wichita,Wichita,Wichita,Wichita,Wichita,Wichita,Uichita,Wichita,Wichita,Wichita,Wichita,Uichito,Wichita,Wichita,Uyichyta,Wichita,Wichita,Wichita,Wichita,,,
4797,566,Irkucku,Iirkutisk,Irkuck,Irkutsk,Yi'erkucike,Irkutsk,Irkutsk,Irkutsk,Irkoutsk,Irkutsk,Irkoytsk,Irkutszk,Irkutsk,Irkutsk,Irukūtsuku,Irkutska,Irkutskas,Irkuck,Irkutsk,Irkutsk,Irkutsk,İrkutsk,Irkutsk,Irkutsk,Irkutsk,Irkutsk,Irkoetsk,,,
4800,654,Gorno-altaisk,Ghurnu-altaysik,Vierchni altayk,Gorno-altaysk,Geernuo-aertaisike,Gorno-altajsk,Gorno-altaisk,Gorno-altaisk,Gorno-altaisk,Gorno-altaisk,Gkorno-altaisk,Gorno-altajszk,Gorno-altaysk,Gorno-altajsk,Goruno  arutaisuku,Gornoaltajska,Gorno altaiskas,Gornoaltajsk,Gorno-altaisk,Gorno-Altaysk,Gorno-altajsk,Gorno-altaysk,Horno-altajsk,Gorno-altajsk,Gorno-altaisk,Gorno-altaisk,Gorno-altajsk,,,
4801,330,Ulan Batori,Awlan batur,Biespierapynnaje polie boju,Ulan bator,Kulun,Ulánbátar,Ulaanbaatar,Ulan Bator,Oulan-Bator,Ulaanbaatar,Oylan Bator,Ulánbátor,Ulaanbaatar,Ulan Bator,Uranbātoru,Ulanbatora,Ulan Batoras,Ułan Bator,Ulaanbaatar,Ulan-Bator,Ulan Bator,Ulan Batur,Ulan-bator,Ulan Bator,Ulán Bator,Ulã Bator,Oelan-Bator,,,
4824,403,Tyumen,Tiumin,Ciumien,Tyumen,Qiuming,Ťumeň,Tjumen,Tjumen,Tioumen,Tjumen,Tioymen,Tyumeny,Tyumen,Tjumen',Chumeni,Tjumeņa,Tiumene,Tiumeń,Tiumen,Tyumen,Tiumen,Tüme,Tjumen,Tjumenj,Tiumén,Tiumen,Tjoemen,,,
4859,516,Dudinka,Dudinka,Dudzinka,Dudinka,Dujinqia,Dudinka,Dudinka,Dudinka,Doudinka,Dudinka,Dudinka,Dugyinka,Dudinka,Dudinka,Doudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Dudinka,Doedinka,,,
4860,388,Great Falls,Ghrit fulz,Vialikija padziennia,Great falls,Dapubucheng,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Ōtaki,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Great Falls,Hrejt-folls,Great Falls,Great Falls,Great Falls,Great Falls,,,
4865,380,Salt Lake City,Sult lik,Solt-lejk-sici,Solt leyk siti,Yanhucheng,Salt Lake City,Salt Lake City,Salt Lake City,Salt Lake City,Salt Lake City,Solt Leik Siti,Salt Lake City,Salt Lake City,Salt Lake City,Sorutoreikushiti,Soltleiksitija,Solt Leik Sitis,Salt Lake City,Salt Lake City,Solt-Lejk-Siti,Salt Lake City,Salt Lake City,Solt-lejk-siti,Salt Lake Cit,Salt Lake City,Salt Lake City,Zoutmeerstad,,,
4872,467,Winnipeg,Wynibygh,Vinipieh,Uinipeg,Wennibo,Winnipeg,Winnipeg,Winnipeg,Winnipeg,Winnipeg,Goyinipegk,Winnipeg,Winnipeg,Winnipeg,Uinipegu,Vinipega,Vinipegas,Winnipeg,Winnipeg,Vinnipeg,Winnipeg,Winnipeg,Vinnipeh,Winnipeg,Winnipeg,Winnipeg,Winnipeg,,,
4879,541,Uindhuk,Shww maewu,Windhoek,Vindhuk,Wendeheke,Windhoek,Windhoek,Windhoek,Windhoek,Windhoek,Vintchoyk,Windhoek,Windhoek,Windhoek,Uintofukku,Vindhuka,Vindhukas,Windhuk,Windhoek,Vindhuk,Windhoek,Windhoek,Vindhuk,Windhoek,Windhoek,Vinduque,Windhoek,,,
4887,485,Morelia,Murilya,Morelia,Moreliya,Moleiliya,Morelia,Morelia,Morelia,Morelia,Morelia,Morelia,Morelia,Morelia,Morelia,Moreria,Morelija,Morelija,Morelia,Moreli,Morelija,Morelia,Morelia,Morelija,Morelia,Morelia,Morelia,Morelia,,,
4893,415,Herat,Haraa,Hierat,Herat,Helate,Herát,Herāt,Herat,Hérat,Herat,Cherat,Herát,Herat,Herat,Herāto,Herāta,Heratas,Herat,Herat,Gerat,Herat,Herat,Herat,Herat,Herāt,Herate,Herat,,,
4901,420,Ardabil,Ardabil,Ardebil,Ardabil,A'erdabile,Ardabíl,Ardabil,Ardabil,Ardabil,Ardabil,Arntabil,Ardabíl,Ardabil,Ardabil,Arudabīru,Ardabil,Ardebilis,Ardabil,Ardabil,Ardebil',Ardabil,Erdebil,Ardebil,Ardabil,Ardebil,Ardabil,Ardebil,,,
4904,474,Campeche,Wilayat kambitshi,Kampiecje,Kampeche,Kanpeiqiezhou,Campeche,Campeche osariik,Campeche,Campeche,Campeche,Kabetse,Campeche,Campeche,Campeche,Kanpeche-shū,Kampeče,Kampeče,Campeche,Campeche,Kampeche,Campeche,Campeche,Kampeche,Campeche,Campeche,Campeche,Campeche,,,
4908,483,Guaymas,Hiruyka ghwaymas,Guaymas,Guaymas,Guayimasi,Guaymas,Guaymas,Guaymas,Guaymas,Guaymas,Guaymas,Heroica Guaymas,Guaymas,Guaymas,Guaimasu,Guaymas,Gvaimasas,Guaymas,Guaymas,Guajmas,Guaymas,Guaymas,Huajmas,Guaymas,Heroica Guaymas,Guaymas,Guaymas,,,
4925,605,Çengdu,Tishinghidu,Chengdu,Chandu,Chengdu,Čcheng-tu,Chengdu Shi,Chengdu,Chengdu,Chengdu,Tsengktoy,Csengtu,Chengdu,Chengdu,Ch ch,Čendu,Čengdu,Chengdu,Chengdu,Chendu,Chengdu,Çengdu,Chendu,Chengdu,Chengdu,Chengdu,Chengdu,,,
4927,556,Bamako,Bamaku,Bamako,Bamako,Bamake,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamakas,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamaco,Bamako,,,
4928,411,Jasuxh,Yasuj,Othoor,Yasudsch,Yasuji,Jásúdž,Yasuj,Yasuj,Yassoudj,Yasudsch,Yasuj,Yasuj,Yasuj,Yasuj,Yāsūju,Yasuj,Jasudžas,Jasudż,Yasuj,Jasudzh,Yasuj,Yasuc,Jasudzh,Jasudž,Yasuj,Iaçuje,Yasuj,,,
4943,421,Sanandaj,Sanandaj,Singends,Senendedzh,Sanandaji,Sanandadž,Sanandaj,Sanandaj,Sanandadj,Sanandadsch,Sanandaj,Szanandadzs,Sanandaj,Sanandaj,Sanandaju,Sanandaj,Senendedžas,Sanandadż,Sanandaj,Senendedzh,Sanandaj,Senendec,Senendedzh,Sanandadž,Sanandaj,Sanandaj,Sanandaj,,,
4948,272,Dakari,Dakar,Dakar,Dakar,Daka'er,Dakar,Dakar,Dakar,Dakar,Dakar,Ntakar,Dakar,Dakar,Dakar,Dakāru,Dakara,Dakaras,Dakar,Dakar,Dakar,Dakar,Dakar,Dakar,Dakar,Dakar,Dacar,Dakar,,,
4956,479,San Luis Potosi,Wilayat san luis butusi,San - luis patosso,San luis potosi,Shengluyisibotuoxizhou,San Luis Potosí,San Luis Potosí osariik,San Luis Potosí,San Luis Potosí,San Luis Potosí,San Loyis Potosi,San Luis Potosí,San Luis Potosi,San Luis Potosí,San ruisu potoshi-shū,Sanluisa Potosi,San Luis Potosi,San Luis Potosí,San Luis Potosí,San-Luis-Potosi,San Luis Potosí,San Luis Potosí,San-luyis-potosi,San Luis Potosí,San Luis Potosí,San Luis Potosí,San Luis Potosí,,,
4965,474,Cancún,Kankun,Kankan,Kankun,Kankun,Cancún,Cancún,Cancún,Cancún,Cancún,Kankoyn,Cancún,Cancún,Cancún,Kankun,Kankuna,Kankunas,Cancún,Cancún,Kankun,Cancún,Cancún,Kankun,Cancún,Cancún,Cancún,Cancun,,,
4967,281,Malé,Malih,Malienki,Male,Malei,Male,Male,Malé,Malé,Malé,Male,Malé,Malé,Malé,Mare,Male,Male,Male,Malé,Male,Malé,Malé,Male,Malé,Malé,Malé,Malé,,,
4975,376,Albuquerque,Albakirki,Albuquerque,Albakarki,Abukuiji,Albuquerque,Albuquerque,Albuquerque,Albuquerque,Albuquerque,Alboykerki,Albuquerque,Albuquerque,Albuquerque,Arubakāki,Albukerke,Albukerke,Albuquerque,Albuquerqu,Al'bukerke,Albuquerque,Albuquerque,Albukerke,Albuquerqu,Albuquerque,Albuquerque,Albuquerque,,,
4977,483,Ciudad Obregón,Siudad uwbrijun,Horad obrigon,Siudad obregon,Aofuleigongcheng,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Shiuda oburegon,Ciudad Obregón,Siudad Obregonas,Ciudad Obregón,Ciudad Obregón,S'judad-Obregon,Ciudad Obregón,Ciudad Obregón,Sjudad obrehon,Ciudad Obregón,Ciudad Obregón,Ciudad Obregón,Obregón-Stad,,,
4982,687,Georgetown,Jurjtawn,Georgetan,Dzhordzhtaun,Qiaozhidun,Georgetown,Georgetown,Georgetown,Georgetown,Georgetown,Tzortztaoyn,Georgetown,Georgetown,Georgetown,Jōjitaun,Džordžtauna,Džordžtaunas,Georgetown,Georgetown,Dzhordzhtaun,Georgetown,Georgetown,Dzhordzhtaun,Georgetown,Georgetown,Georgetown,Georgetown,,,
4987,323,Kathmandu,Katmandu,Kathmandu,Katmandu,Jiademandu,Káthmándú,Katmandu,Kathmandu,Katmandou,Kathmandu,Katmantoy,Katmandu,Kathmandu,Katmandu,Katomanzu,Katmandu,Katmandu,Katmandu,Kathmandu,Katmandu,Katmandu,Katmandu,Katmandu,Katmandu,Katmandú,Catmandu,Kathmandu,,,
4989,701,Banxhul,Banjul,Banzul,Bandzhul,Banzhu,Banjul,Banjul,Banjul,Banjul,Banjul,Banzoyl,Banjul,Banjul,Banjul,Banjūru,Bandžula,Bandžulis,Bandżul,Banjul,Banzhul,Banjul,Banjul,Banzhul,Banjul,Banjul,Banjul,Banjul,,,
4999,752,Kangding,Kangding,Kangding,Kangding,Kangding,Kchang-ting,Kangding,Kangding,Ville-district de Kangding,Kangding,Kangding,Kangding,Kangding,Kangding,Kandingushiti,Kangding,Kangding,Kangding,Kangding,Kandin,Kangdin,Kangding,Kandin,Kangding,Kangding,Kangding,Kangding,,,
5010,271,Addis Ababa,Adis ababa,Adys-abieba,Adis abeba,Yadesiyabeiba,Addis Abeba,Addis Abeba,Addis Abeba,Addis-Abeba,Addis Abeba,Antis Abeba,Addisz-Abeba,Addis Ababa,Addis Abeba,Adisuabeba,Adisabeba,Adis Abeba,Addis Abeba,Addis Abeba,Addis-Abeba,Addis Abeba,Addis Ababa,Addys-abeba,Adis Abeba,Adís Abeba,Adis Abeba,Addis Abeba,,,
5015,479,Matamoros,Matamwrus,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamorosu,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,Matamoros,,,
5029,416,Meshhed,Mashhad,Mashhad,Mashhad,Mashihade,Mašhad,Mashhad,Mašhad,Machhad,Maschhad,Maschant,Meshed,Mashhad,Mashhad,Mashuhado,Mešheda,Mešhedas,Meszhed,Mașhad,Meshhed,Mashhad,Meşhed,Meshkhed,Mašhad,Mashhad,Mexede,Mashhad,,,
5033,757,Lhasa,,,,Lasuo,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,Lhasa,,Lhasa,Lhasa,Lassa,Lhasa,,,
5034,557,Nouakchott,Nawakshut,Nuachod,Nuakshot,Nuwakexiaote,Nuakšott,Nouakchott,Nouakchott,Nouakchott,Nouakchott,Noyaksot,Nouakchott,Nouakchott,Nouakchott,Nuakushotto,Nuakšota,Nuakšotas,Nawakszut,Nouakchott,Nuakshot,Nouakchott,Nuakşot,Nuakshot,Nouakchott,Nuakchot,Nuaquexote,Nouakchott,,,
5064,415,Kandahar,Qandahar,Kandahar,Kandahar,Kandaha,Kandahár,Kandahār,Kandahar,Kandahar,Kandahar,Kantachar,Kandahár,Kandahar,Kandahar,Kandahāru,Kandahāra,Kandaharas,Kandahar,Kandahar,Kandagar,Kandahar,Kandehar,Kandahar,Kandahar,Kandahar,Candaar,Kandahar,,,
5068,269,Hargeisa,Hirjisa,Hargisa,Hargeysa,Ha'ergesa,Hargeysa,Hargeisa,Hargeisa,Hargeisa,Hargeysa,Chargkeisa,Hargeysa,Hargeisa,Hargheisa,Harugeisa,Hargeisa,Hargeisa,Hargejsa,Hargeisa,Hargejsa,Hargeisa,Hargeisa,Kharhejsa,Hargeisa,Hargeisa,Hargeisa,Hargeisa,,,
5071,483,Agua Prieta,Brita almayahi,Prieta vady,Agua prieta,Agua prieta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,Mizu purieta.,Agua Prieta,Agua Prieta,Agua Prieta,Agua Priet,Agua-Prieta,Agua Priet,Agua Prieta,Ahua-priyeta,Agua Prieta,Agua Prieta,Agua Prieta,Agua Prieta,,,
5074,659,Aden,Eadn,Kirad,Aden,Yading,Aden,Aden,Aden,Aden,Aden,Anten,Áden,Aden,Aden,Aden,Adena,Adenas,Aden,Aden,Aden,Aden,Aden,Aden,Aden,Adén,Adem,Aden,,,
5098,421,Kermānshāhān,,,,Kemanshahan,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,,Kermānshāhān,Kermānshāhān,Kermānshāhān,Kermānshāhān,,,
5105,445,Quetta,Biskawiti,U cyhaliecny,Kueta,Kuida,Kvéta,Quetta,Quetta,Quetta,Quetta,Quetta,Kvetta,Quetta,Quetta,Kuetta,Quetta,Kveta,Kweta,Quetta,Kvetta,Quetta,Ketta,Kvetta,Quetta,Quetta,Quetta,Quetta,,,
5107,498,Fortaleza,Furtaliza,Fast,Fortaleza,Futalaisa,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Forutareza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,Fortaleza,,,
5112,501,Santos,Santus,Santas,Santos,Sangtuosi,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santosu,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,Santos,,,
5117,295,Kinshasa,Kynshasa,Kali vina,Kinshasa,Jinxiasha,Kinshasa,Kinshasa,Kinshasa,Kinshasa,Kinshasa,Kinsasa,Kinshasa,Léopoldville,Kinshasa,Kinshasa,Kinšasa,Kinšasa,Kinszasa,Kinshasa,Kinshasa,Kinshasa,Kinşasa,Kinshasa,Kinshasa,Kinsasa,Quinxassa,Leopoldstad,,,
5128,543,Antananarivo,Antananarifu,Ontananarvu,Antananarivu,Tananalifo,Antananarivo,Antananarivo,Antananarivo,Antananarivo,Antananarivo,Antananarivo,Antananarivo,Antananarivo,Antananarivo,Antananaribo,Antananarivu,Antananaryvas,Antananarywa,Antananarivo,Antananarivu,Antananarivo,Antananarivo,Antananarivu,Antananarivo,Antananarivo,Antananarivo,Antananarivo,,,
5139,539,Libreville,Lybrfyl,Librevil,Librevil,Libowei'er,Libreville,Libreville,Libreville,Libreville,Libreville,Librevil,Libreville,Libreville,Libreville,Rīburuvuiru,Librevila,Librevilis,Libreville,Libreville,Librevil',Libreville,Libreville,Librevil,Libreville,Libreville,Libreville,Libreville,,,
5168,498,Recife,Rysyfi,Resifi,Resifi,Leixifei,Recife,Recife,Recife,Recife,Recife,Resife,Recife,Recife,Recife,Reshife,Resifi,Resife,Recife,Recife,Resifi,Recife,Recife,Resifi,Recife,Recife,Recife,Recife,,,
5199,771,Lusaka,Lwsaka,Lusaka,Lusaka,Lushaqia,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Loysaka,Lusaka,Lusaka,Lusaka,Rusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaka,Lusaca,Loesaka,,,
5210,547,Mombasa,Mumbasa,Uzor,Mombasa,Mengbasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mobasa,Mombasa,Mombasa,Mombasa,Monbasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombasa,Mombaça,Mombassa,,,
5230,302,La Paz,Libala,La-pas,La pas,Labasi,La Paz,La Paz,La Paz,La Paz,La Paz,La Pas,La Paz,La Paz,La Paz,Rapasu,Lapasa,La Pasas,La Paz,La Paz,La-Pas,La Paz,La Paz,La-pas,La Paz,La Paz,La Paz,La Paz,,,
6050,141,Stokholmi,Satukhulm,Stakholm,Stokholm,Sidege'ermo,Stockholm,Stockholm,Tukholma,Stockholm,Stockholm,Stokcholmi,Stockholm,Stockholm,Stoccolma,Sutokkuhorumu,Stokholma,Stokholmas,Sztokholm,Stockholm,Stokgol'm,Stockholm,Stockholm,Stokholm,Stockholm,Estocolmo,Estocolmo,Stockholm,,,
6062,120,Stornoway,Stornoway,Stornoway,Stornoway,Situonuowei,Stornoway,Stornoway,Stornoway,Hébrides,Stornoway,Stornoway,Stornoway,Stornoway,Stornoway,Sutōnōuei,Stornoway,Stornovejus,Stornoway,Stornoway,Stornovej,Stornoway,Stornoway,Stornovej,Stornoway,Stornoway,Stornoway,Steòrnabhagh,,,
6103,126,Londra,Landan,Londan,London,Lundun,Londýn,London,Lontoo,Londres,Lunden,Londino,London,London,Londra,Rondon,Londona,Londonas,Londyn,Londra,London,London,Londra,London,London,Londres,Londres,Londen,,,
6115,110,Oslo,Uwslu,Ossla,Oslo,Aosilu,Oslo,Oslo,Oslo,Oslo,Oslo,Όslo,Oslo,Oslo,Oslo,Osuro,Oslo,Oslas,Oslo,Oslo,Oslo,Oslo,Oslo,Oslo,Oslo,Oslo,Oslo,Oslo,,,
6181,213,Kandava,Kandafa,Kanda,Kandava,Kandawa,Kandava,Kandava,Kandava,Kandava,Kandau,Kandava,Kandava,Kandava,Kandava,Kandaba,Kandava,Kandava,Kandava,Kandava,Kandalaksha,Kandava,Kandava,Kandava,Kandava,Kandava,Kandava,Kandava,,,
6222,190,Jelgava,Yalghafa,Jelgava,Yelgava,Ye'erjiawa,Jelgava,Jelgava,Jelgava,Jelgava,Mitau,Gielgkava,Jelgava,Jelgava,Jelgava,Ierugavua,Jelgava,Jelgava,Jełgawa,Jelgava,Yelgava,Jelgava,Jelgava,Yelhava,Jelgava,Jelgava,Jelgava,Mitau,,,
6229,189,Panevezys,Banifizis,Paniaviezys,Panevezhis,Paneiweirisi,Panevežys,Panevežys,Panevežys,Panevežys,Ponewiesch,Panevezis,Panevezys,Panevežys,Panevežys,Panevuejīsu,Panevēža,Panevežys,Poniewież,Panevežys,Panevezhis,Panevežys,Panevežys,Panevezhys,Panevežis,Panevežys,Panevežys,Panevežys,,,
6232,194,Mozyr,Mazir,Mazyr,Mozir,Mojili,Mazyr,Mazyr,Mazyr,Mazyr,Mosyr,Mozyr,Mazir,Mozyr,Mazyr,Mazuiru,Mazira,Mozyrius,Mozyrz,Mozyr,Mozyr,Mazyr,Mazır,Mozyr,Mazir,Mazyr,Mazir,Mozir,,,
